"Oid";"ClasseOid";"DataNascita";"Sesso";"Cittadinanza";"PEI";"PDB";"Anno";"Classe";"Settore";"StatusFinale.x";"StatusFinale_prec";"Docenti";"DocentiRuolo";"Matematica_finale";"Italiano_finale";"Inglese_finale";"MediaFinale";"MediaFinaleClass";"MediaFinale_prec";"MediaFinaleClass_prec";"assenze21";"assenze41";"note_merito21";"note_merito41";"note_impegno21";"note_impegno41";"note_disciplinari21";"note_disciplinari41";"ritardi21";"ritardi41";"mate_media1";"mate_media2";"mate_media3";"mate_media4";"mate_media5";"mate_media6";"mate_media7";"mate_media8";"mate_media9";"mate_media10";"mate_media11";"mate_media12";"mate_media13";"mate_media14";"mate_media15";"mate_media16";"mate_media17";"mate_media18";"mate_media19";"mate_media20";"mate_media21";"mate_media22";"mate_media23";"mate_media24";"mate_media25";"mate_media26";"mate_media27";"mate_media28";"mate_media29";"mate_media30";"mate_media31";"mate_media32";"mate_media33";"mate_media34";"mate_media35";"mate_media36";"mate_media37";"mate_media38";"mate_media39";"mate_media40";"mate_media41";"Matematica_finale_prec";"Italiano_finale_prec";"Inglese_finale_prec";"no_mate_1";"no_mate_2";"no_mate_3";"no_mate_4";"no_mate_5";"no_mate_6";"no_mate_7";"no_mate_8";"no_mate_9";"no_mate_10";"no_mate_11";"no_mate_12";"no_mate_13";"no_mate_14";"no_mate_15";"no_mate_16";"no_mate_17";"no_mate_18";"no_mate_19";"no_mate_20";"no_mate_21";"no_mate_22";"no_mate_23";"no_mate_24";"no_mate_25";"no_mate_26";"no_mate_27";"no_mate_28";"no_mate_29";"no_mate_30";"no_mate_31";"no_mate_32";"no_mate_33";"no_mate_34";"no_mate_35";"no_mate_36";"no_mate_37";"no_mate_38";"no_mate_39";"no_mate_40";"no_mate_41";"mate_primo_quad";"varianza1718";"varianza41";"varianza21";"perc_doc_ruolo";"Cittadinanza_bin";"StatusFinale_bin_prec";"StatusFinale_bin";"rischio";"assenze_perc21";"assenze_perc41"
"40834d77-106b-4980-97ba-4397940c4984";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";-1;1;"ITALIA";0;0;3;"I3 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";25;19;7;8;9;8,16666666666667;8;8,23076923076923;8;4;7;2;2;1;2;0;1;2;6;0;0;5;5;5;6;6;6,16666666666667;6,16666666666667;6,16666666666667;6,16666666666667;6,1875;6,1875;6,05;6,04166666666667;6,17857142857143;6,17857142857143;6,17857142857143;6,17857142857143;6,17857142857143;6,28125;6,28125;6,28125;6,28125;6,375;6,375;6,375;6,375;6,375;6,38636363636364;6,38636363636364;6,38636363636364;6,38636363636364;6,38636363636364;6,38636363636364;6,4375;6,4375;6,40384615384615;6,5;6,5;6,5;7;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3,62132352941176;0,561309523809524;0,561383928571429;0,76;1;1;1;2;0,0380952380952381;0,0341463414634146
"418d8f8f-60ee-40e9-a88c-b8008c9bd26d";"12e8710f-de11-4655-afcd-f790d5a28145";0;1;"ITALIA";0;0;2;"I2 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";19;17;8;9;8;8,93333333333333;9;8,84615384615385;9;5;8;1;2;1;1;0;0;0;5;0;8;8;8,5;8,5;8,5;8,5;8,3;8,3;8,25;8,21428571428571;8,21428571428571;8,33333333333333;8,33333333333333;8,33333333333333;8,25;8,25;8,25;8,25;8,25;8,125;8,125;8,125;8,125;8,125;8,11538461538461;8,11538461538461;8,11538461538461;8,17857142857143;8,17857142857143;8,16666666666667;8,16666666666667;8,16666666666667;8,16666666666667;8,16666666666667;8,11764705882353;8,11764705882353;8,11764705882353;7,98611111111111;7,98611111111111;7,98611111111111;9;8;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1,5125;0,864400584795322;0,291666666666667;0,894736842105263;1;1;1;3;0,0476190476190476;0,0390243902439024
"42a66805-ab4e-42c5-b356-9b65e84044b0";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";0;1;"ITALIA";0;0;3;"I3 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";25;19;9;10;10;9,11111111111111;9;9,30769230769231;9;2;4;1;1;0;0;0;0;0;0;0;0;6;6;6;6,5;6,5;6,83333333333333;6,83333333333333;6,83333333333333;6,83333333333333;7,0625;7,0625;7,45;7,54166666666667;7,75;7,75;7,75;7,75;7,75;7,78125;7,78125;7,78125;7,78125;7,91666666666667;7,975;7,975;7,975;7,975;8,04545454545454;8,04545454545454;8,04545454545454;8,04545454545454;8,04545454545454;8,04545454545454;8,08333333333333;8,08333333333333;8,07692307692308;8,14285714285714;8,14285714285714;8,14285714285714;7;10;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2,73538011695906;0,843452380952381;1,12388392857143;0,76;1;1;1;3;0,019047619047619;0,0195121951219512
"436cdda8-b15b-4142-8d98-c42797bbae23";"9622be00-6b4b-48d2-bd78-34267c9c1e4f";0;0;"ITALIA";0;0;2;"I2 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";19;17;8;9;8;8,4;8;8,30769230769231;8;0;1;2;2;0;1;0;0;2;3;0;9,25;9,25;8,375;7,58333333333333;7,5;7,5;7,6;7,6;7,6;7,42857142857143;7,42857142857143;7,625;7,625;7,61111111111111;7,6;7,6;7,6;7,6;7,6;7,45454545454545;7,58333333333333;7,53846153846154;7,53846153846154;7,53846153846154;7,55357142857143;7,55357142857143;7,55357142857143;7,55357142857143;7,71666666666667;7,796875;7,796875;7,796875;7,796875;7,796875;7,77941176470588;7,77941176470588;7,77941176470588;7,67105263157895;7,67105263157895;7,67105263157895;8;8;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1,33516081871345;1,52119883040936;1,14166666666667;0,894736842105263;1;1;1;3;0;0,0048780487804878
"438742b7-664e-4f54-b2c8-728f182c04bb";"934d9f66-cce7-4e03-8d3a-9be969847be3";0;0;"ITALIA";0;0;2;"SU2 A";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;7;7;8;7,18181818181818;7;7,27272727272727;7;7;19;3;3;0;1;0;0;5;11;0;0;0;0;5;5;5;5;5;5;6,75;6,75;6,75;7;6,75;6,75;6,75;6,75;6,75;6,75;6,75;6,75;6,75;6,6;6,6;6,6;6,6;6,6;6,5;6,5;6,5;6,5;6,5;6,5;6,5;6,5;6,60714285714286;6,84375;6,84375;6,84375;6,84375;6;7;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0,625;1,65959821428571;2,41666666666667;0,789473684210526;1;1;1;2;0,0666666666666667;0,0926829268292683
"438daad4-d7fa-4d66-bf1c-5b68fc9e2d8a";"8438d26a-fd14-4137-a021-6f31c2107c9d";0;0;"ITALIA";0;0;3;"SU3 A";"Liceo Scienze Umane Paritario";"P2";"P2";19;14;4;6;6;6,46153846153846;6;6,36363636363636;6;7;15;1;1;0;1;0;1;5;11;0;0;0;5,75;5,75;5,75;5,75;5,75;4,875;4,875;5;5;5;4,875;4,875;4,875;4,875;4,875;4,875;4,875;4,875;4,875;4,65;4,65;4,65;4,65;4,65;4,65;4,65;4,65;4,41666666666667;4,41666666666667;4,41666666666667;4,41666666666667;4,41666666666667;4,17857142857143;4,17857142857143;4,03125;3,91666666666667;3,91666666666667;3,91666666666667;4;6;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3,07222222222222;1,125;0,604166666666667;0,736842105263158;1;0;0;1;0,0666666666666667;0,0731707317073171
"43c9ff3f-41e7-4d98-a32d-5b28965e1284";"278af4eb-65a2-41f6-b15a-42291d9da540";0;1;"ITALIA";0;1;5;"SU5 B";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;6;6;7;7,53846153846154;8;7,61538461538461;8;5;13;3;3;0;0;0;0;3;6;0;0;0;0;0;7,5;7,25;7,25;7,25;7,25;7,25;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,25;7,25;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,67857142857143;6,67857142857143;6,67857142857143;7;6;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0,966666666666667;0,806547619047619;0,0833333333333333;0,789473684210526;1;1;1;2;0,0476190476190476;0,0634146341463415
"4409c9d1-fd8a-44eb-96f6-2323b2b6da1a";"b0c2c6be-fa9f-4326-9774-98779897336e";0;0;"ITALIA";0;0;4;"SU4 A";"Liceo Scienze Umane Paritario";"P1";"P1";20;15;7;9;8;8,38461538461539;8;8,23076923076923;8;16;49;0;0;0;1;0;0;1;2;0;0;0;0;7;7;7;7;7;7;7,5;7,5;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;7,33333333333333;6,75;6,75;6,75;6,75;6,75;6,75;6,75;6,8;6,8;6,8;6,8;6,8;6,8;6,83333333333333;6,83333333333333;6,82142857142857;6,82142857142857;6,82142857142857;6,82142857142857;8;8;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3,65625;0,806547619047619;0,333333333333333;0,75;1;1;1;2;0,152380952380952;0,239024390243902
"4428a3b5-eba0-4967-92d1-0a4a93e5c6ce";"9622be00-6b4b-48d2-bd78-34267c9c1e4f";0;0;"ITALIA";0;0;2;"I2 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";19;17;7;6;6;6,86666666666667;7;6,84615384615385;7;6;12;1;2;2;5;0;0;0;0;0;4,5;4,75;4,75;4,75;5,5625;5,65;5,67857142857143;5,67857142857143;5,67857142857143;5,34375;5,34375;5,475;5,475;5,475;5,45454545454545;5,45454545454545;5,45454545454545;5,45454545454545;5,45454545454545;5,40384615384615;5,40384615384615;5,30357142857143;5,30357142857143;5,55;5,55;5,55;5,55;5,55;5,55;5,734375;5,734375;5,734375;5,734375;5,83823529411765;5,91666666666667;5,91666666666667;5,91666666666667;5,80263157894737;5,80263157894737;5,80263157894737;5;7;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2,11928104575163;2,73318713450292;0,997727272727273;0,894736842105263;1;1;1;2;0,0571428571428571;0,0585365853658537
"44ad7ce0-67b2-48cf-b1e8-55006849e420";"2e2f3f80-7cc3-4e22-8406-cbf7ebd14b31";0;0;"ITALIA";0;0;2;"C2 A";"Liceo Classico Paritario";"P1";"P1";14;11;9;9;9;9,18181818181818;9;8,72727272727273;9;4;5;0;0;0;0;0;0;0;2;0;0;10;10;10;10;10;10;10;10;10;10;10;9,5;9,5;9,25;9,25;9,25;9,25;9,25;9,25;9,1;9,1;9,1;9,1;9,1;9,1;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;8,78571428571429;8,9375;8,9375;8,9375;8,9375;9;8;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0,285714285714286;1,45982142857143;0,75;0,785714285714286;1;1;1;3;0,0380952380952381;0,024390243902439
"452329b8-8fb5-4445-a0fe-ce6287da9a46";"22fc17c0-015d-4da6-9b03-c101aa510287";-1;0;"ITALIA";0;0;3;"I3 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;17;10;9;10;9,22222222222222;9;9,46153846153846;9;2;2;0;0;1;4;0;0;0;5;0;0;9;9;8,5;9;9;9,2;9,2;9,2;9,2;9,25;9,35714285714286;9,3125;9,19444444444444;9,275;9,275;9,275;9,275;9,275;9,34090909090909;9,34090909090909;9,39583333333333;9,39583333333333;9,44230769230769;9,44230769230769;9,44230769230769;9,44230769230769;9,44230769230769;9,33928571428571;9,33928571428571;9,33928571428571;9,33928571428571;9,33928571428571;9,33928571428571;9,38333333333333;9,38333333333333;9,390625;9,390625;9,390625;9,390625;9;9;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,533496732026144;0,574739583333333;0,561805555555556;0,772727272727273;1;1;1;3;0,019047619047619;0,00975609756097561
"45388fa0-98ee-467f-ae1a-15b23a639a03";"fa4d5f10-277e-432c-9af2-325543a668b3";0;0;"ITALIA";0;1;5;"SU5 A";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;6;6;6;6,76923076923077;7;7;7;17;28;2;2;0;1;0;1;8;19;0;0;0;0;6;6;6;6;6;5,375;5,375;5,375;5,375;5,33333333333333;5,33333333333333;5,375;5,375;5,375;5,375;5,375;5,375;5,375;5,2;5,2;5,2;5,2;5,2;5,2;5,29166666666667;5,29166666666667;5,29166666666667;5,14285714285714;5,14285714285714;5,14285714285714;5,14285714285714;5,14285714285714;5,14285714285714;5,14285714285714;5,375;5,375;5,375;7;6;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1,34375;0,803571428571429;0,270833333333333;0,789473684210526;1;1;1;2;0,161904761904762;0,136585365853659
"46783ed3-5020-4d05-91af-b6c3f532de96";"dfa41e7a-8981-4091-9ac7-392a704443ac";-1;1;"ITALIA";0;0;2;"S2 B";"Liceo Scientifico Paritario";"P1";"P1";19;16;10;9;10;9,81818181818182;10;9,72727272727273;10;0;0;2;3;0;0;0;0;1;4;0;0;10;10;10;10;10;10;10;10;10;10;9,9375;9,9375;9,9375;9,9375;9,9375;9,9375;9,9375;9,95;9,95;9,95;9,95;9,95;9,95;9,95833333333333;9,95833333333333;9,95833333333333;9,95833333333333;9,96428571428571;9,96428571428571;9,96428571428571;9,96428571428571;9,96428571428571;9,96428571428571;9,96428571428571;9,96875;9,97222222222222;9,97222222222222;9,97222222222222;9,97222222222222;10;9;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,0902777777777778;0,00694444444444444;0,015625;0,842105263157895;1;1;1;3;0;0
"46965646-c5d4-4901-a8d1-0c8a45fc3d3c";"611b1046-0e5e-4c75-909f-c02c0e3d874b";0;1;"SPAGNA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;9;9;9;9,16666666666667;9;8,07692307692308;8;0;2;3;3;0;0;0;0;0;0;0;0;4,75;4,75;6,625;7,58333333333333;7,6875;7,8;7,8;7,8;7,8;8;8;8,28571428571429;8,21875;8,27777777777778;8,27777777777778;8,27777777777778;8,27777777777778;8,27777777777778;8,25;8,25;8,25;8,25;8,27272727272727;8,35416666666667;8,35416666666667;8,35416666666667;8,35416666666667;8,36538461538461;8,36538461538461;8,36538461538461;8,36538461538461;8,36538461538461;8,36538461538461;8,33928571428571;8,33928571428571;8,35;8,453125;8,453125;8,453125;5;7;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1,96507352941176;1,45182291666667;2,25694444444444;0,863636363636364;0;1;1;3;0;0,00975609756097561
"46c07b95-25a1-4a51-85f3-25f385b32585";"2eebf665-6d63-4c74-925b-68389a7dcf6d";-1;1;"ITALIA";0;0;5;"S5 A";"Liceo Scientifico Paritario";"P1";"P1";12;12;9;9;9;9,41666666666667;9;8,83333333333333;9;5;14;0;0;0;0;0;0;1;4;0;0;0;0;0;8,5;8,75;8,66666666666667;8,66666666666667;8,66666666666667;8,66666666666667;8,66666666666667;8,875;8,875;8,875;8,875;8,875;8,875;8,7;8,7;8,7;8,7;8,71428571428571;8,71428571428571;8,71428571428571;8,71428571428571;8,71428571428571;8,71428571428571;8,71428571428571;8,71428571428571;8,75;8,75;8,75;8,75;8,75;8,75;8,72222222222222;8,7;8,7;8,7;8,7;8;8;8;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1,41071428571429;0,511111111111111;0,325;1;1;1;1;3;0,0476190476190476;0,0682926829268293
"472314f9-c0f7-4796-bc52-5c842d9f242d";"611b1046-0e5e-4c75-909f-c02c0e3d874b";0;1;"ITALIA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;6;8;8;7,66666666666667;8;7,30769230769231;7;8;11;1;1;0;0;0;0;4;11;0;0;3;3;3;5,58333333333333;6,375;6,375;6,375;6,375;6,375;6,3;6,3;5,75;5,64285714285714;6;6;6;6;6;5,66666666666667;5,66666666666667;5,66666666666667;5,66666666666667;5,775;6,06818181818182;6,06818181818182;6,06818181818182;6,06818181818182;5,89583333333333;5,89583333333333;5,89583333333333;5,89583333333333;5,89583333333333;5,89583333333333;5,76923076923077;5,76923076923077;5,73214285714286;5,95;5,95;5,95;6;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2,99901185770751;5,07321428571429;5,125;0,863636363636364;1;1;1;2;0,0761904761904762;0,0536585365853659
"474eac2c-5dd5-44e5-8caf-c7068f23cbca";"49405a36-2cf8-427a-87dc-92f9cf121301";0;0;"ITALIA";0;0;2;"S2 A";"Liceo Scientifico Paritario";"P1";"P1";18;15;9;9;8;8,09090909090909;8;8,5;8;1;14;1;1;1;3;0;0;2;3;0;0;9;9;9;9;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,3;9,3;9,25;9,25;9,07142857142857;9;9;9;9;9;9;9;9;9;8,8;8,8;8,8;8,8;10;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,523351648351648;0,733333333333333;0,166666666666667;0,833333333333333;1;1;1;3;0,00952380952380952;0,0682926829268293
"47ab9243-292b-4f9e-8c6a-efdf99b08c0d";"37a391f1-4ad3-4367-9c6b-e8ea7ef1319f";0;0;"ITALIA";0;0;3;"I3 C";"Liceo Internazionale per l'Intercultura";"P1";"P1";21;18;9;7;9;7,72222222222222;8;6,76923076923077;7;4;16;0;0;3;4;0;0;4;6;0;0;5;5;5;5,5;5,41666666666667;5,8125;5,8125;5,8125;5,8125;6,1;6,1;6,1;6,57142857142857;6,57142857142857;6,57142857142857;6,57142857142857;6,57142857142857;6,57142857142857;6,78125;6,78125;6,78125;6,78125;6,86111111111111;6,86111111111111;6,86111111111111;6,86111111111111;6,86111111111111;6,86111111111111;7,125;7,125;7,125;7,125;7,125;7,25;7,25;7,29166666666667;7,29166666666667;7,29166666666667;7,29166666666667;6;6;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1,91052631578947;2,02083333333333;1,84821428571429;0,857142857142857;1;1;1;3;0,0380952380952381;0,0780487804878049
"47b95e6a-578d-4853-b607-1270495f5358";"20ac3d06-ec49-491e-95b0-a592075a1b6c";0;0;"ITALIA";0;0;4;"I4 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;18;6;7;8;7,82352941176471;8;8,1875;8;6;10;0;0;1;3;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;8,5;8,5;8,5;7,25;7,5;7,5;7,5;7,5;7,5;7,5;7,5;7,4375;7,4375;7,4375;7,1;7,1;7,125;7,125;7,125;7,125;7,125;7,125;7,125;6,67857142857143;6,67857142857143;6,67857142857143;6,67857142857143;6,67857142857143;6,67857142857143;6,67857142857143;7;8;8;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1,35;2,36904761904762;1,75;0,818181818181818;1;1;1;2;0,0571428571428571;0,0487804878048781
"480fea62-1eb9-4376-8bd6-fab8b7216743";"22fc17c0-015d-4da6-9b03-c101aa510287";0;0;"ITALIA";0;0;3;"I3 A";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;17;6;8;8;7,61111111111111;8;7,92307692307692;8;2;3;0;0;1;2;0;0;2;2;0;0;4,5;4,5;5,25;5,33333333333333;6;6,1;6,1;6,1;6,1;5,79166666666667;6,17857142857143;5,96875;5,86111111111111;5,925;5,925;5,925;5,925;5,925;6,11363636363636;6,35416666666667;6,35416666666667;6,35416666666667;6,42307692307692;6,42307692307692;6,42307692307692;6,42307692307692;6,42307692307692;6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;6,4;6,4;6,328125;6,328125;6,328125;6,328125;7;7;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2,16842105263158;2,21432291666667;2,16736111111111;0,772727272727273;1;1;1;2;0,019047619047619;0,0146341463414634
"4923cbff-4810-4729-8591-8568709236fc";"a3b34cfd-86ca-4e4a-b840-10f996ab4d6f";0;1;"ITALIA";0;0;4;"I4 B";"Liceo Internazionale per l'Intercultura";"P1";"P1";23;19;7;8;9;8,22222222222222;8;8,25;8;4;13;1;1;0;0;0;0;2;3;0;4;4;4;5,25;5,25;5,83333333333333;6,125;6,125;6,1;6,1;6,1;6,1;5,91666666666667;5,92857142857143;5,9375;5,9375;5,9375;5,9375;5,9375;5,94444444444444;6;6;6,125;6,125;6,09615384615385;6,09615384615385;6,125;6,125;6,16666666666667;6,15625;6,15625;6,13235294117647;6,13235294117647;6,13235294117647;6,125;6,125;6,2875;6,2875;6,2875;6,2875;7;8;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,991268382352941;0,857072368421053;1,03125;0,826086956521739;1;1;1;2;0,0380952380952381;0,0634146341463415
"4a93423b-dced-445c-83dd-b239514a77e6";"fa4d5f10-277e-432c-9af2-325543a668b3";-1;0;"ITALIA";0;0;5;"SU5 A";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;9;9;8;8,69230769230769;9;8,23076923076923;8;4;9;1;1;0;0;0;0;3;7;0;0;0;0;9,75;9,75;9,75;9,75;9,75;9,5;9,5;9,5;9,5;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9,16666666666667;9;9;9;9;9;9;9,05;9,05;9,05;9,04166666666667;9,04166666666667;9,04166666666667;9,04166666666667;9,04166666666667;9,04166666666667;9,04166666666667;9,03571428571429;9,03571428571429;9,03571428571429;9;8;8;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2,21428571428571;0,196428571428571;0,395833333333333;0,789473684210526;1;1;1;3;0,0380952380952381;0,0439024390243902
"4b84eef5-e167-4022-a9e2-99f4362dbc6e";"37a391f1-4ad3-4367-9c6b-e8ea7ef1319f";0;0;"ITALIA";0;1;3;"I3 C";"Liceo Internazionale per l'Intercultura";"P1";"P1";21;18;6;8;9;8,38888888888889;8;7,46153846153846;7;0;5;1;1;0;0;0;0;0;1;0;0;4,5;4,5;4,5;3,875;4,41666666666667;5,0625;5,0625;5,0625;5,0625;5,3;5,3;5,3;5,78571428571429;5,78571428571429;5,78571428571429;5,78571428571429;5,78571428571429;5,78571428571429;5,8125;5,8125;5,8125;5,8125;5,95;5,95;5,95;5,95;5,95;5,95;5,90909090909091;5,90909090909091;5,90909090909091;5,90909090909091;5,90909090909091;5,9375;5,9375;6,01785714285714;6,01785714285714;6,01785714285714;6,01785714285714;6;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1,60707236842105;2,41792582417582;2,88392857142857;0,857142857142857;1;1;1;2;0;0,024390243902439
"4bccf5b3-19fe-482e-be05-88b2ed4f1926";"611b1046-0e5e-4c75-909f-c02c0e3d874b";0;1;"ITALIA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;9;10;10;9,27777777777778;9;8,69230769230769;9;4;7;1;1;0;0;0;0;1;2;0;0;8,25;8,25;8,875;9,08333333333333;8,875;8,875;8,875;8,875;8,875;8,95;8,95;8,70833333333333;8,75;8,71875;8,71875;8,71875;8,71875;8,71875;8,58333333333333;8,58333333333333;8,58333333333333;8,58333333333333;8,625;8,75;8,75;8,75;8,75;8,85416666666667;8,85416666666667;8,85416666666667;8,85416666666667;8,85416666666667;8,85416666666667;8,88461538461539;8,88461538461539;8,82142857142857;8,83333333333333;8,83333333333333;8,83333333333333;7;8;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1,96052631578947;0,648809523809524;0,5078125;0,863636363636364;1;1;1;3;0,0380952380952381;0,0341463414634146
"4cf0243c-3098-4990-adc8-a9b27237088b";"21576f87-af5c-44f4-b86f-560733e44a52";0;1;"ITALIA";0;1;3;"C3 A";"Liceo Classico Paritario";"P1";"P1";15;12;6;7;7;7,61538461538461;8;7,72727272727273;8;2;17;1;1;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;6,25;6,25;6,25;6,25;6,16666666666667;6,16666666666667;6,16666666666667;6,16666666666667;6,16666666666667;6,16666666666667;6,16666666666667;6,375;6,375;6,375;6,375;6,375;6,375;6,375;6,375;6,4;6,4;6,4;6,4;6,4;6,4;6,375;6,375;6,35714285714286;6,35714285714286;6,35714285714286;6,35714285714286;6,35714285714286;7;6;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,6;0,288690476190476;0,583333333333333;0,8;1;1;1;2;0,019047619047619;0,0829268292682927
