"Oid";"ClasseOid";"DataNascita";"Sesso";"Cittadinanza";"PEI";"PDB";"Anno";"Sezione";"Classe";"Settore";"Area";"StatusFinale";"MedieCSC";"ScuolaMediaProvenienza";"ConsiglioOrientativo";"BocciatoMedie";"ValutazioneEsameMedie";"ValutazioneEsameMaturita"
"154c5edd-5c4c-4d71-8cc9-c2d74a7dbba9";"f7e2cc21-34c6-4193-9137-c81e72393098";"1999-02-08";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"15d90815-aa60-4f5f-a2b4-60dec810038b";"927539d4-142d-43eb-9913-4096cd25b19b";"2000-04-10";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"16033dac-5784-4e37-bec2-71c8317cce9f";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-04-02";"0";"ITALIA";"0";"1";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"B1";"0";"";"";"0";"0";"0"
"16033dac-5784-4e37-bec2-71c8317cce9f";"b0c2c6be-fa9f-4326-9774-98779897336e";"2000-04-02";"0";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2018-2019";"T";"0";"";"";"0";"0";"0"
"168bbc83-765a-4881-bfc5-f7eb0e154a5e";"b948c8fb-6abf-4be8-9fde-7c9dabf5241f";"2001-06-09";"0";"ITALIA";"0";"1";"3";"B";"3 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"168bbc83-765a-4881-bfc5-f7eb0e154a5e";"9a55704d-75b8-44b5-aee3-673bc09335c0";"2001-06-09";"0";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"16f29fcf-0a66-433e-b1ea-8f34d1c77080";"1bdbfdcb-7d00-45c2-b38c-6419f302aa62";"2000-05-29";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"170677ae-b9a2-4c28-b09a-fe110fd95d0c";"4a218ad9-9d33-4dc3-8d78-05d167981285";"2004-02-04";"0";"ITALIA";"0";"1";"1";"A";"1 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"170677ae-b9a2-4c28-b09a-fe110fd95d0c";"2e2f3f80-7cc3-4e22-8406-cbf7ebd14b31";"2004-02-04";"0";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1709deef-995a-483a-a70b-319239dc575e";"cec4e795-efb2-4b5b-8ac5-73259f386580";"2002-03-14";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2017-2018";"T";"0";"";"";"0";"0";"0"
"17191988-827f-4ad7-a287-480fb69afe50";"631308fa-cc55-47b6-85ee-be72698f1121";"2005-01-07";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Classico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"1728cc28-b49f-403c-96ad-5685d2a7ac35";"db1df1a2-b0e3-4a6b-966a-f765ae0d7015";"2001-08-09";"1";"ITALIA";"0";"0";"1";"A";"1 A";"International Baccalaureate Diploma";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"175048e9-23e9-4b58-9db6-b25dab937ced";"3e17ffbd-1ffe-44e7-b333-1630a962ea42";"2000-09-28";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Classico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"175048e9-23e9-4b58-9db6-b25dab937ced";"c01eeeaf-0ef3-44c1-8aa4-2fbb7311d9db";"2000-09-28";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"82"
"1768d2c2-75ba-4880-8d13-226ab934b92e";"293e84dc-0121-4543-a327-e81524e03785";"2005-02-04";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"1857ed09-9568-4313-9350-9c07560bb533";"6831041f-6fbe-4098-a48c-8df76e166f3c";"2002-07-09";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1857ed09-9568-4313-9350-9c07560bb533";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";"2002-07-09";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1886593d-09e2-4621-94dd-d1c2fb6de6f5";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-09-06";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1886593d-09e2-4621-94dd-d1c2fb6de6f5";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";"2002-09-06";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"18ac2fa0-dce4-44e8-b053-3aded619d6f7";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-07-19";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"18ac82a3-da70-4b12-b148-b78ff31c305f";"147b362f-a7d1-4ec4-90c7-8065b5d3cd1d";"2002-09-27";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"18ac82a3-da70-4b12-b148-b78ff31c305f";"22fc17c0-015d-4da6-9b03-c101aa510287";"2002-09-27";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"18e0e02c-c746-42be-b45a-09ddc42e9612";"1bdbfdcb-7d00-45c2-b38c-6419f302aa62";"2000-06-22";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"193e6385-35fa-4828-87c1-4ae52f898093";"567c745c-cd64-4977-b762-535c83f30e9b";"2001-06-28";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"193e6385-35fa-4828-87c1-4ae52f898093";"a3b34cfd-86ca-4e4a-b840-10f996ab4d6f";"2001-06-28";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"19431467-9874-4a87-b1d9-863ae47256ba";"27138907-7e51-4aa4-9dd5-5e7a5077c7a7";"2002-03-15";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"19431467-9874-4a87-b1d9-863ae47256ba";"21576f87-af5c-44f4-b86f-560733e44a52";"2002-03-15";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"19433248-15aa-45ed-a877-f691ded3caa6";"b177caa6-0fa7-4e1c-9e8f-d0e66ddbe472";"1999-06-03";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"195b45f9-a5e6-4cc7-9608-c8fc2584f463";"82851afe-669b-4a7f-81d9-243185960f3f";"2001-10-14";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"195b45f9-a5e6-4cc7-9608-c8fc2584f463";"20ac3d06-ec49-491e-95b0-a592075a1b6c";"2001-10-14";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"19d6f1b1-5d2c-456c-94f8-997be6b7ef2f";"e9800bfa-8ca3-4d56-98c5-a9963f9e6277";"1999-11-12";"1";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1a5c9354-734b-4198-a965-c5dfc8694177";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-07-16";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"1b08114c-93c9-4f54-a359-dea53dae9ce5";"d62cf8b3-3a27-4025-9c38-8fdd1f1927e7";"2004-02-06";"1";"ITALIA";"0";"1";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1b08114c-93c9-4f54-a359-dea53dae9ce5";"934d9f66-cce7-4e03-8d3a-9be969847be3";"2004-02-06";"1";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1b55d72b-b3e2-41fd-b077-4e0cc45689b6";"db1df1a2-b0e3-4a6b-966a-f765ae0d7015";"2002-03-29";"0";"ITALIA";"0";"0";"1";"A";"1 A";"International Baccalaureate Diploma";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1c6a0a14-9203-4ae8-8a2a-7b5350278263";"eddb3c45-5d50-448b-8747-c7ac73e96b2a";"2003-04-22";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1c6a0a14-9203-4ae8-8a2a-7b5350278263";"9622be00-6b4b-48d2-bd78-34267c9c1e4f";"2003-04-22";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1d1aa472-ade7-4502-abd6-060e642da878";"631308fa-cc55-47b6-85ee-be72698f1121";"2004-10-01";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Classico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"1d33fd66-778d-4f35-b09c-6ac17fcf6675";"82851afe-669b-4a7f-81d9-243185960f3f";"2001-05-25";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1d33fd66-778d-4f35-b09c-6ac17fcf6675";"20ac3d06-ec49-491e-95b0-a592075a1b6c";"2001-05-25";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1d544291-e1bf-4242-b21d-0b14a32931a2";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-05-10";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1d544291-e1bf-4242-b21d-0b14a32931a2";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";"2002-05-10";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1e46c542-552b-4677-9178-2bd864547306";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-06-06";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1e46c542-552b-4677-9178-2bd864547306";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";"2002-06-06";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1edf882a-ac74-4d5f-9aa4-57c37a4b7360";"b4d16bb3-4589-4ba3-b761-4a2e0449bf96";"2004-09-16";"1";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"1efade4f-9d23-49da-8582-7696818d27d1";"27138907-7e51-4aa4-9dd5-5e7a5077c7a7";"2002-06-20";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1efade4f-9d23-49da-8582-7696818d27d1";"21576f87-af5c-44f4-b86f-560733e44a52";"2002-06-20";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"1fabe756-0bd1-4252-96ee-f4b4a03f5640";"27138907-7e51-4aa4-9dd5-5e7a5077c7a7";"2002-09-04";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"1fabe756-0bd1-4252-96ee-f4b4a03f5640";"21576f87-af5c-44f4-b86f-560733e44a52";"2002-09-04";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"203c32a2-94ac-4096-af37-b87bfe6d89a7";"b4d16bb3-4589-4ba3-b761-4a2e0449bf96";"2004-11-25";"1";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"204ccb01-06f1-41ff-8249-1ce82f4e4bc6";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-11-15";"0";"ITALIA";"0";"1";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"204ccb01-06f1-41ff-8249-1ce82f4e4bc6";"278af4eb-65a2-41f6-b15a-42291d9da540";"2000-11-15";"0";"ITALIA";"0";"1";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"64"
"205869fe-5790-45ac-bdff-e42fa043f4a7";"a2e1e80e-e71b-4c18-8393-52026239286d";"2003-12-09";"1";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"205869fe-5790-45ac-bdff-e42fa043f4a7";"8e680719-e6b8-4455-8627-596f73c41b87";"2003-12-09";"1";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"2061f4cf-3977-404d-a49d-a0fac7b1cc08";"3f9e081d-7efe-40dc-b14b-b928e485e234";"2004-08-28";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"20f00a0a-dde3-4dbe-8620-d91949fb5175";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-05-06";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"211bd3d8-dc4d-46f7-a789-66ada0396137";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-01-17";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"211bd3d8-dc4d-46f7-a789-66ada0396137";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-01-17";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"216263b8-acac-4113-91d6-3fffc4cffb94";"8c9ad465-9aa5-4b90-96ac-d9d559470d6f";"2003-01-12";"0";"ITALIA";"0";"0";"2";"D";"2 D";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"216263b8-acac-4113-91d6-3fffc4cffb94";"611b1046-0e5e-4c75-909f-c02c0e3d874b";"2003-01-12";"0";"ITALIA";"0";"0";"3";"D";"3 D";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"218bca28-d6bd-4a2b-9ad7-d035c6039493";"27138907-7e51-4aa4-9dd5-5e7a5077c7a7";"2002-07-26";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"218bca28-d6bd-4a2b-9ad7-d035c6039493";"21576f87-af5c-44f4-b86f-560733e44a52";"2002-07-26";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"221d85e4-bd73-4779-85cf-4425065e0610";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2004-12-21";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"22c33e0f-ef3b-47dd-8b3f-d51e5668afcc";"471c5e63-f996-463b-8f18-d32c7d5c6397";"2000-07-23";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"22c33e0f-ef3b-47dd-8b3f-d51e5668afcc";"4cd9773c-844d-454f-96eb-6c2d9c68ebf4";"2000-07-23";"1";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"74"
"22dd6ae9-f23a-4f13-9f07-05550b688450";"8c9ad465-9aa5-4b90-96ac-d9d559470d6f";"2002-09-12";"0";"ITALIA";"0";"0";"2";"D";"2 D";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"22dd6ae9-f23a-4f13-9f07-05550b688450";"611b1046-0e5e-4c75-909f-c02c0e3d874b";"2002-09-12";"0";"ITALIA";"0";"0";"3";"D";"3 D";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"22df38d7-05d7-4dfb-975d-1572848a26d9";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2001-01-08";"1";"ITALIA";"0";"1";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"22df38d7-05d7-4dfb-975d-1572848a26d9";"278af4eb-65a2-41f6-b15a-42291d9da540";"2001-01-08";"1";"ITALIA";"0";"1";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"70"
"22fa60e2-523b-4ba6-8311-e91575bf4717";"db1df1a2-b0e3-4a6b-966a-f765ae0d7015";"2002-11-06";"0";"ITALIA";"0";"0";"1";"A";"1 A";"International Baccalaureate Diploma";"2018-2019";"P1";"0";"Collegio San Carlo";"";"0";"0";"0"
"22fa60e2-523b-4ba6-8311-e91575bf4717";"8c9ad465-9aa5-4b90-96ac-d9d559470d6f";"2002-11-06";"0";"ITALIA";"0";"0";"2";"D";"2 D";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"235e2f1c-b1c0-49c1-92b3-7ae544acb71b";"f8cdc0dc-2f93-4dfc-85b8-87f5fcd27480";"2000-03-20";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"235e2f1c-b1c0-49c1-92b3-7ae544acb71b";"fa4d5f10-277e-432c-9af2-325543a668b3";"2000-03-20";"1";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"100"
"23b3dd54-2475-40d3-8a04-e6ae3037dfe6";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-11-09";"1";"ITALIA";"0";"1";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"23b3dd54-2475-40d3-8a04-e6ae3037dfe6";"278af4eb-65a2-41f6-b15a-42291d9da540";"2000-11-09";"1";"ITALIA";"0";"1";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"83"
"23d88180-c48c-467d-a7f7-938acbb6262e";"5d980c72-ede9-4a23-bf67-a71fec550053";"2003-12-30";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2017-2018";"B1";"0";"";"";"0";"0";"0"
"241621d1-a424-487a-9a16-8444cc846991";"6831041f-6fbe-4098-a48c-8df76e166f3c";"2002-05-03";"0";"ITALIA";"0";"1";"2";"B";"2 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"241621d1-a424-487a-9a16-8444cc846991";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";"2002-05-03";"0";"ITALIA";"0";"1";"3";"B";"3 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"242b3c13-5a67-4733-ae72-cb9f4482f5aa";"e9800bfa-8ca3-4d56-98c5-a9963f9e6277";"1999-11-27";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"24e82bde-3999-40a3-90ad-64f7341f4111";"3a3e8967-5f47-4ee5-b8e4-32ea2d62a888";"2001-09-08";"1";"ITALIA";"0";"1";"3";"B";"3 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"24e82bde-3999-40a3-90ad-64f7341f4111";"9dc11f55-b8d1-4b26-804b-9bdb15cca472";"2001-09-08";"1";"ITALIA";"0";"1";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"25570c83-db72-4d19-aba4-db2d7e44dd05";"293e84dc-0121-4543-a327-e81524e03785";"2004-10-24";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"256a0595-dd25-4ad8-8794-e6a43364be3e";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2004-09-30";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"262a5d02-98e8-495a-93f4-00850a8679b0";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2004-12-21";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"2684a7f8-01af-4ece-9267-d6149b76d63b";"a2e1e80e-e71b-4c18-8393-52026239286d";"2003-07-19";"0";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"2684a7f8-01af-4ece-9267-d6149b76d63b";"8e680719-e6b8-4455-8627-596f73c41b87";"2003-07-19";"0";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"T";"0";"";"";"0";"0";"0"
"26ee5b35-08c4-47f4-978c-e78242c878ce";"471c5e63-f996-463b-8f18-d32c7d5c6397";"2000-08-31";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"270c3b00-a0ec-4fbd-9c1f-4e7590d90219";"db1df1a2-b0e3-4a6b-966a-f765ae0d7015";"2002-08-08";"1";"ITALIA";"0";"0";"1";"A";"1 A";"International Baccalaureate Diploma";"2018-2019";"P1";"0";"Collegio San Carlo";"";"0";"0";"0"
"270c3b00-a0ec-4fbd-9c1f-4e7590d90219";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-08-08";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"27e78d84-2fc1-489a-a6a5-4a546cca4f97";"cec4e795-efb2-4b5b-8ac5-73259f386580";"2004-01-03";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"27e78d84-2fc1-489a-a6a5-4a546cca4f97";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2004-01-03";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"27ea72b7-b8a7-46f1-a24f-2d7726b86a00";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-12-18";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"27ea72b7-b8a7-46f1-a24f-2d7726b86a00";"278af4eb-65a2-41f6-b15a-42291d9da540";"2000-12-18";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"82"
"27ebb96c-230f-416d-bb69-25f2075bb7b6";"0b78ed65-f31d-4beb-b246-96f7928b395b";"2001-10-16";"1";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Scienze Umane Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"27ebb96c-230f-416d-bb69-25f2075bb7b6";"b0c2c6be-fa9f-4326-9774-98779897336e";"2001-10-16";"1";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"28c0ca69-318f-4e41-a112-d36085b0efc8";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-11-11";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"28c146ce-2e89-4234-b831-2b858232df6a";"cec4e795-efb2-4b5b-8ac5-73259f386580";"2003-07-24";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"28c146ce-2e89-4234-b831-2b858232df6a";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2003-07-24";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"28e0da04-9234-4d87-9e5b-babd1b98cae2";"567c745c-cd64-4977-b762-535c83f30e9b";"2001-05-15";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"28e0da04-9234-4d87-9e5b-babd1b98cae2";"a3b34cfd-86ca-4e4a-b840-10f996ab4d6f";"2001-05-15";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"294c8e1b-7214-4144-8c2f-c7d373ff88a2";"147b362f-a7d1-4ec4-90c7-8065b5d3cd1d";"2002-10-07";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
