"","school_ID","stud_ID","grade","gender","immig","video_games","internet_quality","internet_availability","SCHRISK","BULLIED","BELONG","COOPAGR","TEACHSUP","FAMSUP","PERSEVAGR","ASSERAGR","EMPATAGR","EMOCOAGR","STRESAGR","CURIOAGR","math_time","study_time","MISCED","FISCED","HISCED","ESCS","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","mate","mate9","mate3"
"480","38000106","38000720",10,0,0,2,0.3623,6,-0.4624,-1.228,-0.338,-0.9411,-0.3322,0.7904,3.2861,0.4779,-0.1066,0.414,0.1435,-0.0982,1,2,9,5,9,0.6525,486.705,447.147,510.741,424.216,482.113,487.628,459.443,414.813,457.975,447.519,461.83,"2","low"
"481","38000019","38000722",10,0,0,6,-0.7297,5,-0.4624,-0.391,0.1436,NA,NA,NA,0.0183,-0.0691,NA,0.0405,0.1533,NA,1,1,9,9,9,-0.1447,482.727,448.888,382.877,514.531,412.112,426.181,458.485,440.626,408.576,435.284,441.0287,"2","low"
"482","38000103","38000723",10,1,2,1,-0.0884,6,-0.4624,-1.228,-0.4839,0.0776,-1.0693,-0.0606,0.1741,-0.721,-0.4715,-0.4489,-0.0695,0.2538,2,4,6,6,6,-1.7555,389.692,344.219,348.067,349.141,395.783,318.27,308.344,350.866,386.672,335.854,352.6908,"1b","low"
"483","38000300","38000724",10,0,0,5,2.8889,6,-0.4624,1.0326,0.7639,-0.3294,1.5558,-0.2651,-0.4637,-0.1947,-0.9686,-0.0636,0.1077,-0.6634,1,1,3,3,3,-1.366,537.823,541.987,529.229,497.864,560.436,505.052,541.296,571.425,547.826,540.07,537.3008,"3","medium"
"484","38000068","38000725",10,0,0,4,-0.0386,6,-0.4624,-1.228,-0.3128,0.2729,0.4357,0.463,0.3266,-0.2141,0.904,2.7336,2.0812,-0.6809,1,4,8,8,8,1.1338,514.384,521.273,464.834,499.907,521.695,547.44,452.767,516.48,540.691,489.33,506.8801,"3","medium"
"485","38000159","38000726",10,1,2,5,0.5348,6,-0.4624,-0.1325,0.5639,0.2165,1.5558,0.4974,0.3448,0.4797,-0.0208,0.2654,-0.9137,2.0489,1,2,7,7,7,-0.7338,470.31,520.995,485.521,496.971,548.002,483.805,517.374,493.955,491.72,501.11,500.9763,"3","medium"
"486","38000118","38000728",10,0,0,4,-0.0598,6,-0.4624,-0.1325,0.5159,0.4549,0.1475,-0.0253,-0.198,-0.8979,0.1512,-0.0365,-0.5345,-0.3699,2,4,4,3,4,-0.4987,572.272,535.914,572.77,585.713,574.199,614.982,538.831,542.08,608.353,549.68,569.4794,"4","medium"
"487","38000256","38000729",10,0,0,3,-0.6481,6,0.4017,0.5504,-0.8813,-0.2445,0.8211,-0.9587,0.4476,-2.1227,0.1173,0.183,1.0738,0.2438,2,5,5,8,8,0.4795,448.624,417.618,429.284,465.087,508.237,465.75,453.584,457.354,452.309,431.298,452.9145,"2","low"
"488","38000012","38000731",10,1,0,3,-1.0601,6,3.0521,-0.1879,-0.8238,-0.8219,-0.3322,-1.2902,-1.2075,-0.2476,0.2704,0.3905,0.4336,-1.3416,1,4,4,8,8,0.1466,376.741,361.738,322.658,357.072,392.653,343.64,376.265,328.282,342.259,392.236,359.3544,"1a","low"
"489","38000154","38000733",9,0,1,3,-1.1163,6,0.8125,-1.228,0.314,-0.0198,-0.1002,1.7589,-0.3191,-0.664,-1.1323,-0.1842,-0.5198,0.1414,1,1,3,7,7,-0.6012,368.369,353.883,395.08,430.779,360.005,375.107,395.633,355.329,395.243,380.202,380.963,"1a","low"
"490","38000207","38000734",10,1,1,6,-1.0009,5,1.4434,2.1833,NA,-0.9844,-0.1002,-1.5466,-0.3428,-0.4815,-1.3571,-0.8036,0.4637,-0.2488,1,1,NA,10,10,0.5295,297.639,294.072,238.087,321.924,305.585,243.635,293.431,302.246,284.783,285.8,286.7202,"1c","low"
"491","38000278","38000736",10,0,0,5,0.2781,6,-0.4624,-0.267,-1.0375,0.5906,-1.7015,NA,0.1912,0.2104,0.3526,0.4813,-0.1552,0.9745,3,5,7,4,7,0.9318,605.128,678.583,593.942,630.138,566.766,583.294,614.384,582.106,616.231,620.753,609.1325,"5","high"
"492","38000099","38000737",11,1,0,NA,0.3623,NA,1.793,-1.228,-0.2482,0.0523,1.5558,0.9646,-0.1325,-0.9258,-0.6995,0.7631,-0.547,0.3331,1,4,9,9,9,-0.4352,393.39,381.865,369.754,396.25,366.575,394.399,395.515,430.351,381.962,421.427,393.1488,"1a","low"
"493","38000280","38000740",9,0,0,1,-0.513,6,0.8125,0.8902,-0.7485,-0.7268,-0.3322,-0.6185,1.043,-0.8142,0.126,0.1957,0.6913,-0.6368,1,5,9,NA,9,-0.1794,387.747,358.196,399.542,393.866,390.226,387.834,419.588,387.155,401.749,392.452,391.8355,"1a","low"
"494","38000117","38000741",10,0,0,2,0.1515,5,0.4017,-1.228,-0.0325,0.09,-0.1002,0.172,-0.5125,0.0176,-0.9652,0.8199,0.6556,-0.7231,2,3,7,6,7,-0.5775,528.073,513.299,526.087,508.837,469.989,486.122,530.878,485.388,505.178,488.15,504.2001,"3","medium"
"495","38000308","38000743",10,0,2,4,-0.4621,6,-0.4624,-0.4588,-0.6508,0.3284,1.5558,NA,0.5306,-0.3103,-0.2999,0.0904,0.2617,-0.393,3,4,9,9,9,0.2012,383.073,383.182,379.927,373.024,416.822,388.141,371.905,406.067,432.256,341.098,387.5495,"1a","low"
"496","38000324","38000745",9,1,0,NA,NA,NA,-0.4624,1.844,NA,NA,-0.5635,NA,0.2448,NA,NA,NA,-0.0418,NA,2,3,5,NA,5,-0.8275,411.197,363.869,388.465,372.979,357.211,354.484,335.097,303.771,325.247,416.726,362.9046,"1a","low"
"497","38000215","38000746",10,1,2,5,-0.4313,6,0.8125,0.263,-0.3128,0.9653,-0.5635,-0.3389,-0.8144,-0.629,-0.3864,-0.4368,0.9733,-0.3027,2,2,5,5,5,-1.4773,342.275,425.173,384.67,413.277,354.801,377.627,375.114,354.905,410.268,398.811,383.6921,"1a","low"
"498","38000213","38000747",10,1,0,3,-0.1076,6,-0.4624,0.7074,-0.6313,-0.2464,1.5558,-0.6322,0.2232,-0.1495,1.0736,-0.4262,-1.8543,-0.5873,3,4,6,6,6,-0.8422,365.979,332.373,421.435,401.517,381.461,434.461,397.304,364.956,385.131,390.418,387.5035,"1a","low"
"499","38000237","38000748",9,0,0,NA,NA,NA,0.4017,0.2645,-0.6628,0.3862,-0.8059,-0.9275,0.9718,0.9118,2.3455,-0.289,0.0581,-1.0933,6,6,4,7,7,0.3428,506.068,569.113,595.229,539.107,558.165,569.327,530.568,569.665,547.856,535.895,552.0993,"4","medium"
"500","38000209","38000750",10,1,1,1,0.1434,6,-0.4624,-0.4588,-0.4375,1.0844,-1.0693,1.8953,0.3363,-0.1842,2.2629,-0.6331,-1.4718,-0.149,4,5,6,7,7,0.233,395.316,356.002,474.34,369.888,411.281,404.956,468.758,437.603,456.189,473.132,424.7465,"2","low"
"501","38000022","38000752",10,0,0,4,-0.5751,6,0.8125,-0.1325,0.0422,1.1933,-2.1346,-0.3307,1.2253,0.617,1.9742,0.839,1.0446,0.3017,1,1,9,4,9,0.5125,479.35,496.174,445.694,500.957,453.573,404.48,478.619,523.51,465.711,473.488,472.1556,"2","low"
"502","38000134","38000753",10,1,1,1,-0.6091,6,-0.4624,0.0536,0.1688,0.9587,-1.0693,1.5717,1.8957,-1.0698,3.4077,0.0767,0.0064,0.8328,4,6,3,5,5,-1.1574,443.306,421.223,416.872,467.388,454.602,432.267,480.767,421.27,410.03,451.48,439.9205,"2","low"
"503","38000085","38000755",10,1,0,6,-0.1808,3,-0.4624,-0.4588,1.0833,-1.1738,-1.3627,1.0025,1.3894,5.166,0.1454,-0.0736,0.8525,0.7102,3,6,7,3,7,-0.1487,440.905,466.036,464.198,428.528,443.525,427.853,478.43,482.347,493.751,473.136,459.8709,"2","low"
"504","38000312","38000756",9,0,2,5,-0.7857,6,-0.4624,0.0544,-0.4867,0.1427,-1.7015,NA,-0.3346,-0.1244,-0.7311,0.068,-0.111,-0.246,1,3,10,9,10,1.1385,433.694,439.296,437.221,433.966,514.047,456.595,448.611,450.294,477.054,449.576,454.0354,"2","low"
"505","38000210","38000757",10,1,1,1,-0.0598,6,-0.4624,-1.228,-0.9734,-1.2397,-0.5635,0.9004,-1.0709,-1.4266,-0.0829,-1.4707,-1.108,0.0051,4,6,NA,NA,NA,-0.3932,456.985,447.545,423.453,402.072,396.754,414.041,483.024,442.564,467.328,399.972,433.3738,"2","low"
"506","38000316","38000758",10,1,0,3,-0.2952,6,-0.4624,0.2988,-0.2877,0.2572,-2.1346,0.0687,0.2124,0.9841,0.5606,-1.6206,-1.8166,0.1026,1,4,3,6,6,-0.9555,417.639,415.064,488.757,482.686,441.562,466.896,458.944,464.541,451.302,489.419,457.681,"2","low"
"507","38000243","38000759",10,1,0,1,0.6531,6,-0.4624,-1.228,0.3902,0.884,0.8211,-1.0603,0.014,-1.4515,-0.2524,-0.2771,-1.1502,-0.2569,4,4,4,4,4,-1.099,472.911,488.954,431.473,476.557,452.402,473.823,450.578,518.065,446.273,441.96,465.2996,"2","low"
"508","38000162","38000761",10,0,0,NA,0.3623,NA,-0.4624,-1.228,-0.3261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,-0.3062,392.689,361.39,348.589,424.411,367.216,375.998,399.206,405.008,377.757,404.45,385.6714,"1a","low"
"509","38000242","38000762",9,0,0,NA,NA,NA,-0.4624,-1.228,-0.0098,0.7461,1.5558,NA,0.6253,-0.7069,NA,0.3098,0.8764,3.1676,3,6,4,7,7,-0.9766,256.383,336.428,268.526,276.959,292.648,257.312,341.679,268.136,327.471,248.763,287.4305,"1c","low"
"510","38000187","38000763",10,0,0,4,0.5075,6,-0.4624,-1.228,1.4693,3.6624,1.5558,0.7863,0.2594,-1.5331,-1.0857,0.2617,0.1621,0.0275,2,6,3,3,3,-1.482,325.244,333.484,359.251,363.564,372.749,354.781,363.289,397.485,354.067,366.454,359.0368,"1a","low"
"511","38000035","38000765",10,1,NA,1,-0.5102,6,-0.4624,0.7074,-0.3261,-0.6073,-0.3322,0.1952,0.5736,1.1492,-0.4824,-0.5288,-1.3819,0.2353,2,4,6,6,6,-0.2142,463.628,486.065,455.138,508.668,528.419,510.044,534.355,520.929,466.471,480.037,495.3754,"3","medium"
"512","38000203","38000766",9,1,0,6,-1.0694,5,1.4434,1.3149,-1.2297,-0.832,-1.0693,-1.8656,-1.1194,NA,-0.8819,0.6708,0.414,-0.317,1,1,7,7,7,-0.9284,375.785,332.485,331.703,353.889,299.351,325.228,343.631,341.371,289.055,339.569,333.2067,"1b","low"
"513","38000219","38000767",10,1,0,1,-0.6614,6,-0.4624,-1.228,-1.1463,-0.9603,-0.3322,0.126,-0.3417,-0.081,-0.2255,-0.1201,-0.084,0.4977,3,3,3,3,3,-1.069,555.894,557.148,535.964,586.737,562.988,537.175,577.894,532.978,540.738,533.462,552.0978,"4","medium"
"514","38000239","38000768",9,0,0,6,0.3623,2,-0.4624,-1.228,-0.9353,-1.182,-0.3322,-0.7498,-0.8323,-0.9927,-0.8638,0.901,0.7544,1.0328,2,3,3,1,3,-2.0518,332.328,387.339,362.896,340.356,355.912,368.77,331.486,354.627,375.416,395.385,360.4515,"1a","low"
"515","38000183","38000769",11,1,0,1,0.3623,6,-0.4624,1.0921,-1.0989,1.1481,0.4357,-1.7214,3.4366,0.2959,-0.2803,-1.4188,-0.4862,1.856,1,6,3,2,3,-1.5657,466.597,465.167,391.458,341.138,371.969,420.167,388.203,382.879,374.78,402.477,400.4835,"1a","low"
"516","38000226","38000770",10,1,0,1,-0.4815,6,0.703,-1.228,0.9331,1.1308,-1.0693,1.7884,0.5735,0.9427,0.3575,0.656,-1.1868,0.5136,2,3,10,10,10,1.5842,478.019,499.739,506.282,518.617,475.465,511.384,490.882,551.163,490.148,481.425,500.3124,"3","medium"
"517","38000226","38000771",10,0,0,3,-0.1645,6,-0.4624,2.3305,-0.1806,NA,-0.5635,-0.0494,-0.5309,NA,NA,NA,0.5473,NA,1,1,3,3,3,-1.2246,552.141,516.569,525.96,563.537,557.021,508.546,533.404,536.923,510.076,536.947,534.1124,"3","medium"
"518","38000318","38000773",10,0,0,1,-0.3251,6,0.4017,0.1361,-0.6277,-0.3684,-0.5635,-2.7302,1.1006,-0.2166,-0.9535,-0.0257,-0.0318,-0.3036,1,3,7,7,7,-0.191,448.908,519.538,435.1,471.181,517.446,433.585,444.528,508.662,503.738,457.566,474.0252,"2","low"
"519","38000201","38000774",10,0,2,1,-1.4472,6,1.4434,1.7701,-0.2733,0.0321,-2.9095,1.6539,-1.0497,0.6157,2.5736,0.5593,2.0595,0.5677,1,1,8,9,9,1.3041,495.596,524.557,470.756,477.67,567.105,530.054,464.494,537.044,483.422,493.142,504.384,"3","medium"
"520","38000041","38000775",11,1,0,2,-1.5986,6,-0.4624,0.3631,0.6939,1.2885,1.5558,0.6229,-0.8204,0.726,-0.5637,-1.8027,0.6784,1.2931,3,2,7,7,7,-0.166,315.908,387.637,314.174,362.591,370.692,348.318,351.984,335.971,339.348,320.051,344.6674,"1b","low"
"521","38000285","38000776",10,1,0,2,NA,6,-0.4624,0.7179,-2.8882,-0.253,0.8211,NA,-2.4467,-4.4731,-1.8203,-0.6524,-0.7785,-0.5079,5,6,3,7,7,-0.488,458.768,373.538,365.67,409.247,433.923,401.141,422.47,338.494,418.498,424.835,404.6584,"1a","low"
"522","38000075","38000777",9,0,0,6,2.8889,0,-0.4624,-1.228,-0.2461,-0.8068,-1.0693,1.6174,0.674,0.3094,-0.1822,-0.0584,0.2626,NA,1,1,8,7,8,0.054,496.201,567.421,523.001,479.267,443.185,536.792,466.728,490.15,519.268,562.718,508.4731,"3","medium"
"523","38000200","38000779",9,1,1,5,0.3151,5,-0.4624,1.0765,-0.5263,-0.7469,-1.3627,1.8204,NA,0.0911,-1.4331,-0.5699,0.7128,0.6784,1,4,10,8,10,-0.1045,344.918,385.905,269.962,324.783,266.242,305.459,294.636,343.185,309.588,329.489,317.4167,"1b","low"
"524","38000105","38000781",10,1,0,1,-1.197,6,0.8125,1.0676,-1.444,-0.6659,-0.5635,0.3997,1.4482,-0.5227,0.9718,0.2983,0.433,-0.1939,1,6,5,7,7,-0.2338,457.068,431.179,469.057,436.959,458.974,427.175,426.261,415.199,472.004,453.343,444.7219,"2","low"
"525","38000109","38000784",10,0,0,5,0.0362,6,1.793,-1.228,0.2045,-0.205,-1.0693,-0.7954,-2.2123,-0.4701,0.4598,-0.06,-0.1941,-1.0982,1,1,5,5,5,-0.6777,334.589,345.877,382.651,360.384,376.745,394.519,401.19,390.539,322.247,387.715,369.6456,"1a","low"
"526","38000007","38000785",10,0,0,5,0.2549,6,-0.4624,-1.228,0.0717,-0.2016,0.8211,-0.3751,0.3188,0.0854,-0.0316,-0.265,0.37,0.8064,2,4,5,5,5,0.2647,638.799,605.701,623.742,635.866,646.608,615.254,630.687,649.877,596.766,619.729,626.3029,"5","high"
"527","38000071","38000786",10,0,0,5,0.8048,5,0.703,0.843,0.1856,1.1307,0.4357,0.9472,0.9263,0.1717,-0.5043,-0.5697,-0.7093,1.841,3,5,5,3,5,-0.2431,536.502,551.339,465.332,453.457,496.371,501.886,450.107,481.017,522.738,487.858,494.6607,"3","medium"
"528","38000048","38000787",8,0,2,1,-0.2441,6,1.4434,1.4931,-0.642,-0.3974,-0.5635,-0.6716,-0.1286,2.9108,1.2011,0.4996,2.2463,0.1136,2,4,9,10,10,0.339,457.141,458.215,452.369,485.011,448.474,430.112,470.763,461.421,424.566,442.384,453.0456,"2","low"
"529","38000284","38000788",10,0,0,3,0.3623,6,-0.4624,-1.228,-0.3485,-0.085,-0.1002,-0.9594,0.1189,-0.2781,-0.5267,0.5579,0.1386,0.0184,2,4,5,3,5,-1.0812,523.307,483.728,510.637,485.081,485.702,472.012,467.765,481.238,486.406,475.906,487.1782,"3","medium"
"530","38000117","38000789",10,0,0,3,0.1434,6,0.4017,-1.228,2.2967,-0.439,1.5558,-0.2961,-0.0976,0.8716,0.9947,0.9233,-0.3713,-0.2809,1,1,8,5,8,0.2555,543.954,493.489,497.027,477.594,499.683,531.442,504.313,539.8,521.396,498.919,510.7617,"3","medium"
"531","38000321","38000790",10,1,1,1,-0.3916,6,-0.4624,-1.228,-0.3485,-2.3923,0.1475,-0.5158,0.2264,0.8678,-1.6511,-1.3232,-1.0685,2.888,1,3,3,1,3,-1.7519,455.515,490.663,471.105,485.86,479.319,484.201,459.143,494.859,483.837,490.598,479.51,"2","low"
"532","38000167","38000791",10,0,0,1,-0.6966,6,-0.4624,2.3305,-1.1894,-0.3506,-0.8059,-0.7262,-1.2027,0.381,-1.4646,NA,-0.1995,NA,2,2,7,7,7,-0.8093,355.695,408.394,428.282,362.801,375.905,387.483,339.823,366.504,375.099,352.481,375.2467,"1a","low"
"533","38000010","38000792",10,1,0,4,-1.4116,6,-0.4624,-1.228,0.0223,-0.0407,-0.8059,0.3852,0.536,-0.1001,-0.0656,0.8662,0.013,0.8019,2,4,9,5,9,1.1494,573.15,623.265,569.042,597.409,593.647,543.925,562.98,585.426,603.331,602.031,585.4206,"4","medium"
"534","38000164","38000793",10,0,0,5,1.0431,6,-0.4624,-1.228,0.7356,1.5755,0.8211,1.4575,1.0152,-0.5254,-0.1859,1.3723,1.0391,0.473,1,2,7,7,7,0.1175,555.816,532.282,536.74,579.345,565.585,552.943,553.296,509.54,540.642,559.397,548.5586,"4","medium"
"535","38000306","38000794",10,1,0,1,-0.4815,6,-0.4624,-1.228,-0.6353,-0.0669,0.4357,-1.6102,-0.6627,-0.2067,-0.7423,-1.084,-0.255,-1.2081,3,5,4,3,4,-0.5016,546.597,558.254,607.514,575.589,585.483,532.922,552.164,574.284,591.655,548.415,567.2877,"4","medium"
"536","38000183","38000795",10,1,0,1,0.1169,5,-0.4624,-1.228,0.1832,0.7059,1.5558,0.6423,0.3486,1.032,0.1893,-0.3329,-0.246,0.0275,1,6,9,10,10,1.2374,393.96,454.411,408.712,412.454,451.03,448.392,421.567,429.257,473.778,456.867,435.0428,"2","low"
"537","38000213","38000797",10,0,1,4,0.3623,6,-0.4624,-0.5168,-0.1666,-0.946,-0.8059,-0.8182,-0.1758,-0.1843,-0.3797,-0.5879,-0.1223,-0.1147,1,1,3,1,3,-2.0858,457.145,410.435,415.924,421.878,417.413,419.149,430.638,430.081,427.695,376.998,420.7356,"2","low"
"538","38000320","38000798",10,0,0,2,-0.3694,6,-0.4624,-1.228,0.5159,0.2424,NA,NA,0.451,-0.6976,-0.662,0.5484,0.9859,0.6973,NA,NA,10,10,10,1.7213,482.628,501.051,550.096,442.258,445.4,517.543,468.625,471.845,425.99,518.646,482.4082,"3","medium"
"539","38000173","38000800",10,0,0,5,-0.9684,4,-0.4624,0.8647,-0.2806,3.3218,-2.1346,0.5243,0.2356,1.0738,-0.0236,1.7228,0.7475,1.5132,1,1,5,5,5,-0.4045,491.239,503.764,505.943,510.409,441.228,469.82,524.144,536.991,497.473,522.436,500.3447,"3","medium"
"540","38000347","38000805",10,0,0,4,-0.4727,6,-0.4624,-1.228,0.5159,0.4056,-0.1002,0.0022,0.4146,0.2528,0.5536,0.2273,0.389,-0.1525,1,3,9,9,9,0.6245,466.378,503.889,516.075,516.543,529.489,521.916,518.292,517.42,533.615,512.717,513.6334,"3","medium"
"541","38000154","38000807",10,0,2,4,-0.3075,5,-0.4624,-1.228,-0.471,-0.9389,-1.0693,-1.3629,-0.6491,-0.4428,-1.5143,0.0782,0.2996,-1.1923,1,2,5,5,5,-1.2422,387.882,440.41,447.578,437.774,455.309,450.18,450.218,463.459,466.037,431.357,443.0204,"2","low"
"542","38000334","38000809",9,0,1,3,-0.9008,6,-0.4624,-1.228,-0.471,-0.9297,-0.5635,-0.7453,-0.5935,-0.2142,-0.9829,1.1851,0.0291,-1.1171,1,1,1,3,3,-1.7077,421.501,406.743,425.554,450.025,405.503,386.31,431.652,422.333,392.944,418.268,416.0833,"1a","low"
"543","38000294","38000812",10,0,0,3,-0.2471,6,1.4434,0.6122,-1.0196,-0.1335,-0.3322,-1.2827,-0.0983,0.4494,0.8799,-0.1186,-0.0828,1.3149,1,4,9,9,9,1.3043,521.39,537.442,507.455,469.57,492.638,476.628,485.094,512.837,505.851,498.225,500.713,"3","medium"
"544","38000275","38000813",10,0,0,2,-0.2173,6,-0.4624,-1.228,-0.4867,0.0216,0.8211,-0.7569,0.1565,0.2596,0.6536,0.84,0.564,0.2026,1,1,5,5,5,-0.2625,590.26,549.43,578.695,552.939,532.073,564.356,535.36,557.428,573.5,538.195,557.2236,"4","medium"
"545","38000073","38000814",10,0,0,NA,NA,NA,-0.4624,-1.228,-0.3485,0.3187,-0.1002,NA,0.1044,-0.5025,-1.0835,0.4237,0.259,0.3924,2,4,6,7,7,-0.0345,370.632,431.589,413.635,434.937,438.286,463.728,431.879,422.825,432.246,410.754,425.0511,"2","low"
"546","38000053","38000815",9,0,0,4,0.3623,6,-0.4624,0.4365,0.5482,0.863,-0.3322,-0.377,1.1022,0.63,-0.0069,0.8773,2.1241,-0.4481,1,1,5,3,5,-0.3159,512.563,546.492,565.154,507.724,568.523,543.252,581.116,586.693,534.646,598.331,554.4494,"4","medium"
"547","38000261","38000816",10,1,0,4,2.8889,6,0.8125,1.1538,1.4872,0.9281,-0.3322,-0.0719,0.2421,0.4492,3.1817,0.8357,0.401,-0.2052,1,5,5,10,10,1.1573,608.195,556.027,497.249,564.674,565.204,488.088,554.277,582.104,535.015,578.946,552.9779,"4","medium"
"548","38000090","38000818",10,0,0,5,0.3623,6,1.324,-1.228,0.5162,0.0138,1.5558,1.8807,1.1514,0.3895,-0.6566,-0.4038,-0.1003,-0.0501,1,6,7,7,7,0.4461,420.344,483.755,422.437,497.37,522.225,458.891,508.446,489.09,482.831,430.59,471.5979,"2","low"
"549","38000130","38000819",10,1,0,1,2.8889,5,-0.4624,-1.228,2.4581,1.583,0.4357,1.1467,1.0756,0.4794,1.8268,0.1231,-0.0733,-0.4185,1,2,7,6,7,-0.559,567.178,492.19,499.216,488.786,477.254,527.661,481.803,530.484,497.683,474.89,503.7145,"3","medium"
"550","38000251","38000820",10,0,0,NA,NA,NA,0.8125,0.4965,-0.3261,-0.0643,-0.1002,-0.2079,-0.2712,0.0075,-0.6623,-0.1299,0.2347,-0.2076,1,4,7,3,7,-0.5977,565.922,528.596,488.98,537.983,551.207,511.894,542.101,468.609,526.203,501.673,522.3168,"3","medium"
"551","38000304","38000821",10,1,0,4,-0.9007,6,-0.4624,-0.3264,-0.3485,-0.0956,-0.5635,-1.0008,-0.3807,-0.3211,-0.8539,-0.4999,0.2423,-0.6848,1,3,9,9,9,0.1454,451.408,460.871,374.635,466.042,424.927,428.438,420.968,458.864,464.924,409.719,436.0796,"2","low"
"552","38000285","38000823",10,0,0,2,-0.1949,6,-0.4624,0.7179,-1.3226,-0.1057,-0.1002,-0.8366,-1.3591,-1.8162,-1.4986,-0.0044,1.2221,-0.6379,3,6,3,3,3,-1.7918,414.476,389.911,402.688,384.948,351.536,376.265,384.498,419.418,369.934,359.758,385.3432,"1a","low"
"553","38000136","38000825",9,0,0,4,-0.6712,5,1.793,-1.228,2.7474,-0.723,-0.5635,-1.1522,-1.3545,-0.4659,-1.17,-0.4822,0.2355,-1.0607,1,5,5,3,5,-1.1896,451.019,403.213,415.57,413.164,427.58,418.955,443.681,369.952,392.874,392.863,412.8871,"1a","low"
"554","38000107","38000828",10,1,0,NA,NA,NA,-0.4624,0.524,-0.5938,-0.7363,-1.0693,-0.8989,-0.0856,-0.3894,0.5262,-0.2906,-0.7295,-0.5735,3,2,5,5,5,-0.7277,365.933,371.332,425.415,379.461,379.13,446.902,430.487,388.555,366.772,409.168,396.3155,"1a","low"
"555","38000227","38000831",10,1,0,1,-0.0535,6,-0.4624,-1.228,-0.9466,-0.8543,1.5558,-0.4227,-0.7018,-0.4361,-1.0308,-0.5161,-0.253,0.4252,1,4,5,5,5,-0.2524,523.938,486.724,501.031,462.778,484.852,466.694,486.567,432.41,486.52,472.965,480.4479,"2","low"
"556","38000011","38000832",10,1,0,5,0.3623,6,-0.4624,1.9343,-1.3327,0.1247,1.5558,-0.7323,-1.1995,0.2866,-0.3121,-0.0977,-0.0611,0.7902,1,3,5,5,5,0.4736,401.29,405.353,396.963,427.975,466.346,328.802,382.889,393.139,413.514,372.767,398.9038,"1a","low"
"557","38000129","38000835",10,0,0,5,0.0498,6,-0.4624,0.3631,-0.3414,0.1329,-0.1002,-0.0171,-0.5664,0.3658,-0.0221,-0.4008,-0.4843,0.4413,4,4,7,7,7,-0.3497,367.21,302.558,364.425,315.691,323.737,362.347,384.391,334.256,332.036,315.825,340.2476,"1b","low"
"558","38000134","38000837",9,0,0,NA,NA,NA,0.8125,-0.4588,0.2315,-0.5208,0.1475,-0.1526,0.2681,-0.7484,1.1771,0.8334,0.1989,0.0287,1,3,7,7,7,0.5324,411.114,414.377,372.738,390.004,406.006,419.352,482.794,427.689,394.26,398.326,411.666,"1a","low"
"559","38000292","38000838",10,1,0,3,-0.8294,6,-0.4624,0.6132,-0.6313,-0.6805,-1.0693,-0.2101,-0.1154,0.5479,0.1323,-1.597,-0.3973,-0.3049,4,5,8,4,8,0.248,378.743,397.463,427.559,375.944,397.466,400.812,341.71,389.135,404.095,359.766,387.2693,"1a","low"
"560","38000083","38000839",10,0,0,1,-0.513,6,0.703,0.5335,-0.3,2.9406,-0.5635,-0.8121,-0.9137,-0.1864,1.6089,0.1662,0.7239,0.4909,1,1,8,6,8,0.4971,474.297,471.74,470.578,436.324,464.441,445.402,443.894,434.554,462.616,429.116,453.2962,"2","low"
"561","38000005","38000842",9,0,0,2,-0.3961,6,-0.4624,-1.228,-0.4922,-0.2662,0.8211,-0.6291,0.1192,-0.5178,-0.669,0.4667,0.4626,-0.2347,2,3,7,9,9,-0.6167,347.351,425.63,398.725,398.839,402.368,342.898,422.052,355.857,395.584,356.696,384.6,"1a","low"
"562","38000175","38000843",10,1,0,4,0.038,6,1.4434,0.1902,0.1618,0.1663,1.5558,-0.2575,0.3919,0.2053,0.0495,-0.8099,-1.4905,0.4261,2,6,3,7,7,0.2282,459.052,469.816,424.799,408.353,473.589,444.853,448.053,429.715,437.763,483.596,447.9589,"2","low"
"563","38000162","38000845",10,0,0,NA,NA,NA,NA,NA,NA,-0.8212,-0.5635,NA,NA,-0.0885,-1.1288,0.0359,0.1107,-0.8252,3,4,7,7,7,-0.3356,439.611,411.534,426.611,426.562,425.455,426.2,468.171,427.204,413.259,446.821,431.1428,"2","low"
"564","38000295","38000848",10,0,0,6,2.8889,0,-0.4624,-1.228,-1.9218,NA,0.8211,-0.1765,0.4303,0.3722,-0.7586,-0.3177,0.6552,3.4116,1,3,7,7,7,-0.5721,368.645,350.305,354.591,404.312,354.725,394.671,367.115,440.116,373.095,354.516,376.2091,"1a","low"
"565","38000338","38000849",9,0,0,5,0.3584,6,1.793,-1.228,0.3279,-0.2928,-0.1002,-0.1727,-0.0675,0.5243,-0.1842,0.5504,0.6503,0.4966,1,1,3,4,4,-1.0101,514.199,480.448,544.469,503.108,531.782,457.874,531.971,562.053,481.835,472.965,508.0704,"3","medium"
"566","38000180","38000850",9,0,2,3,-0.0555,6,-0.4624,-0.391,-0.9571,-0.0319,-1.0693,0.6687,2.2782,1.1167,-0.4066,0.6875,0.534,-0.2287,1,2,9,7,9,0.3708,487.43,493.761,433.047,426.86,423.697,435.994,502.605,462.91,423.848,481.254,457.1406,"2","low"
